Emitter,File Name,FileID,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample
226,19938.wav,74882,233,11,2,2,3,3,1,344912
210,84539.wav,265881,207,2,2,2,3,3,1,320336
211,48857.wav,179743,208,9,2,2,3,3,1,320336
228,17056.wav,67544,233,11,1,2,4,3,1,574288
226,19879.wav,74629,233,3,2,2,3,3,183678,623440
210,74859.wav,244500,230,12,2,2,3,3,1,320336
210,65741.wav,225978,215,12,2,2,3,3,1,533328
111,27042.wav,101308,233,11,2,2,2,2,1,770896
210,80695.wav,257588,207,12,2,2,3,3,1,328528
220,66754.wav,227786,207,12,2,2,3,3,1,320336
220,56864.wav,200625,215,12,2,2,3,3,1,328528
210,76704.wav,247387,207,11,2,2,3,3,1,336720
210,66310.wav,226975,215,12,2,2,3,3,1,328528
220,38392.wav,149443,0,6,2,0,3,0,1,353104
211,82741.wav,262712,231,12,2,2,3,3,1,320336
111,35362.wav,135529,228,11,2,2,3,2,1,328528
211,67785.wav,229681,208,12,2,2,3,3,1,328528
111,26843.wav,99951,233,11,3,2,2,3,1,320336
210,72278.wav,238258,207,12,2,2,3,3,1,549712
211,73187.wav,241291,231,12,2,2,3,3,1,336720
226,19379.wav,73333,233,10,2,2,3,3,1,344912
111,9999.wav,42723,0,6,0,0,0,0,265295,320336
210,71539.wav,236480,207,12,2,2,3,3,1,426832
228,17074.wav,67581,233,3,2,3,3,4,1,459600
228,19704.wav,73905,233,11,2,2,4,3,1,713552
226,29164.wav,111339,0,11,2,0,3,0,1,590672
228,29731.wav,114225,233,9,2,2,3,3,1,541520
210,75532.wav,245729,207,12,2,2,3,3,1,320336
220,45118.wav,169675,207,12,2,2,3,3,1,328528
211,72422.wav,238460,208,12,2,2,3,3,1,328528
226,24737.wav,93169,233,11,2,2,3,3,1,795472
228,37334.wav,144740,233,9,2,2,3,3,1,4391760
220,57788.wav,204991,230,12,2,2,3,3,1,320336
111,37795.wav,146404,0,0,2,1,3,4,1,336720
211,76961.wav,247755,231,12,2,2,3,3,1,320336
210,77317.wav,248503,207,12,2,2,3,3,1,328528
228,37534.wav,145445,213,3,2,2,3,3,1,369488
220,57139.wav,201100,207,2,2,2,3,3,256756,738128
111,33324.wav,130306,120,11,2,2,3,3,163279,590672
226,24270.wav,91206,233,11,2,2,3,3,1,312356
210,53334.wav,192937,207,12,2,2,3,3,1,770896
220,56245.wav,199583,207,12,2,2,3,3,1,328528
226,25019.wav,93893,233,11,3,3,3,3,1,574288
111,23608.wav,89125,233,12,2,3,2,3,1,336720
211,68910.wav,231906,221,11,2,2,3,3,1,516944
228,22915.wav,86992,233,11,2,2,2,3,1,369488
111,19329.wav,73266,213,11,3,2,2,3,1,328528
211,85484.wav,268151,208,12,2,2,3,3,1,320336
210,58869.wav,208422,215,12,2,2,3,3,1,328528
226,25050.wav,94007,233,10,2,3,3,4,1,2302800
220,51387.wav,187008,207,12,2,2,3,3,1,336720
220,56145.wav,199404,207,12,2,2,3,3,1,328528
228,37717.wav,146116,233,11,2,3,3,3,1,1020555
210,64520.wav,222963,207,12,2,2,3,3,1,328528
226,18756.wav,72090,233,11,2,2,3,3,1,344912
211,72510.wav,238572,208,12,2,2,3,3,1,353104
111,5622.wav,28524,0,6,3,3,3,3,1,615248
210,69856.wav,233300,207,0,0,0,0,0,1,328528
210,44605.wav,168731,207,12,2,2,3,3,1,475984
211,62181.wav,214680,216,7,2,2,3,3,1,320336
220,65538.wav,225735,215,12,2,2,3,3,1,459600
211,41912.wav,160603,216,12,2,2,3,3,1,328528
226,12832.wav,56088,233,11,2,3,4,2,1,443216
228,29525.wav,112836,233,12,2,2,3,3,1,615248
228,19525.wav,73537,233,11,2,3,3,3,1,623440
111,25320.wav,94583,233,11,2,2,2,3,1,410448
228,29200.wav,111466,233,4,2,2,3,3,1,615248
226,16622.wav,66406,233,4,2,1,3,3,1,574288
228,37036.wav,143533,233,9,2,2,3,3,1,320336
210,82693.wav,262655,221,12,2,2,3,3,1,492368
228,13630.wav,57586,233,11,1,2,3,3,1,508752
220,80879.wav,258048,207,12,2,2,3,3,1,533328
228,31492.wav,124108,233,9,2,2,3,3,1,811856
226,16099.wav,64385,233,10,3,2,3,3,1,435024
211,88941.wav,274127,208,12,2,2,3,3,1,336720
226,29614.wav,113118,213,3,2,2,3,3,1,688976
210,64842.wav,223545,207,12,2,2,3,3,1,566096
211,27317.wav,103603,0,6,2,0,2,0,1,533328
228,26928.wav,100263,233,11,2,3,3,4,1,729936
226,25441.wav,95296,233,11,2,2,3,3,1,344912
226,27454.wav,105010,0,11,2,2,3,2,1,639824
211,73953.wav,243047,208,12,2,2,3,3,1,328528
220,64859.wav,223566,207,12,2,2,3,3,1,410448
220,72323.wav,238326,0,12,2,2,3,3,1,328528
228,37202.wav,144296,111,3,2,2,3,3,1,377680
220,75650.wav,245961,207,3,2,2,3,3,1,336720
111,26186.wav,97600,233,11,2,1,4,3,1,574288
210,82428.wav,262174,221,12,2,2,3,3,1,336720
226,20312.wav,76253,233,11,2,2,3,2,1,680784
220,58149.wav,206474,215,4,3,2,4,2,1,394064
226,16899.wav,67181,233,12,2,2,3,3,1,353104
211,66066.wav,226486,208,12,2,2,3,3,1,942928
226,29417.wav,112571,233,11,2,3,3,3,1,492368
226,24920.wav,93590,228,12,2,2,3,3,1,328528
211,87382.wav,271430,208,12,2,2,3,3,1,328528
211,82480.wav,262245,208,12,2,2,3,3,1,320336
111,22433.wav,85478,226,11,2,2,2,3,1,672592
220,71029.wav,235519,215,12,2,2,3,3,1,320336
226,16456.wav,65400,233,11,2,2,3,3,1,344912
220,56219.wav,199536,207,12,2,2,3,3,1,320336
211,28181.wav,108529,0,6,2,0,3,0,1,557904
226,25381.wav,95025,233,10,2,2,3,3,1,402256
111,23682.wav,89275,228,11,2,1,3,4,1,353104
211,48888.wav,179798,221,12,2,2,3,3,1,541520
111,35094.wav,135025,0,11,2,2,2,3,1,328528
210,41194.wav,159379,207,12,2,2,3,3,1,336720
228,37120.wav,143827,233,3,2,1,2,3,1,369488
211,90124.wav,288990,207,12,2,2,3,3,1,426832
210,72152.wav,237991,230,12,2,2,3,3,1,353104
111,7015.wav,32856,0,6,0,0,0,0,188173,672592
111,7685.wav,34971,0,11,2,2,2,3,1,533328
211,27313.wav,103592,0,6,1,0,3,0,1,377680
211,60418.wav,211194,208,12,2,2,3,3,1,320336
228,18711.wav,72022,233,12,2,2,3,3,1,549712
226,27634.wav,106579,233,11,2,2,3,3,819375,1319760
228,24650.wav,92485,233,11,2,2,3,3,1,680784
220,52796.wav,191719,207,11,2,2,3,3,1,320336
228,13174.wav,56703,0,4,2,2,3,3,1729643,1945474
111,35386.wav,135598,226,11,2,3,3,4,1,328528
210,71521.wav,236452,207,7,2,2,3,3,1,328528
228,20477.wav,76955,233,11,3,2,4,3,1,533328
228,25233.wav,94338,233,12,2,2,3,4,1,1123152
111,10438.wav,45194,0,6,2,0,4,0,1,1106768
228,31050.wav,123011,233,11,2,1,2,3,1,844624
211,34711.wav,134295,0,6,2,0,3,0,1,344912
228,12537.wav,53910,233,10,2,2,3,3,1,820048
228,18135.wav,70244,233,12,2,2,3,3,1,336720
210,62784.wav,215990,207,12,2,2,3,3,1,336720
211,61631.wav,213556,208,12,2,2,3,3,1,328528
226,17984.wav,70050,233,11,2,2,3,3,1,533328
226,25030.wav,93917,233,11,2,3,3,3,1,2245456
228,20861.wav,78212,233,11,2,3,3,4,1,918352
211,68243.wav,230727,208,11,2,2,3,3,1,320336
211,67957.wav,230117,221,12,2,2,3,3,1,328528
220,41649.wav,160188,207,12,2,2,3,3,1,492368
228,18828.wav,72361,233,11,2,3,3,3,1,1008464
111,10960.wav,46627,0,11,2,2,3,3,1,369488
226,24107.wav,90507,233,3,2,2,3,3,1,385872
211,75833.wav,246179,231,12,2,2,3,3,1,377680
211,69986.wav,233514,208,3,2,1,3,2,1,328528
211,68416.wav,231144,231,12,2,2,3,3,1,328528
226,22190.wav,84961,233,11,2,3,3,3,1,336720
226,35145.wav,135138,233,11,2,2,3,3,1,574288
228,17111.wav,67650,213,11,3,2,3,4,1,426832
211,74072.wav,243225,208,12,2,2,3,3,1,109964
228,16613.wav,66355,233,12,2,2,3,3,1,779088
210,60923.wav,212176,230,3,2,2,4,3,1,344912
220,82061.wav,261504,231,12,2,2,2,3,244769,680784
211,84741.wav,266325,220,3,2,2,3,2,1,418640
210,43375.wav,166643,207,12,2,2,3,3,1,328528
210,82446.wav,262193,221,12,2,2,3,3,308326,328528
228,18841.wav,72396,233,11,1,2,4,3,1,639824
210,44296.wav,168179,207,12,2,2,3,3,1,328528
220,69794.wav,233198,215,12,2,2,3,3,1,475984
228,21933.wav,83962,233,11,1,3,3,3,1,1909584
220,38012.wav,147020,0,6,2,0,3,0,1,353104
210,45272.wav,169925,207,12,2,2,3,3,1,377680
228,20030.wav,75120,0,2,2,2,3,3,1,320336
211,27348.wav,103896,205,6,1,2,2,3,1,729936
210,77322.wav,248509,207,12,2,2,3,3,1,336720
111,30281.wav,118390,228,3,2,2,3,3,1,344912
210,59640.wav,209872,215,11,2,2,3,3,1,328528
111,35457.wav,135732,233,11,2,3,2,3,1,574288
228,17100.wav,67620,233,10,2,2,3,3,1,680784
226,36197.wav,139777,233,11,2,2,3,3,1,353104
226,16692.wav,66835,233,11,2,2,3,4,1,402256
226,16769.wav,66960,233,11,2,2,3,3,1,394064
228,16667.wav,66771,233,11,2,2,3,3,1,664400
210,82730.wav,262700,221,12,2,2,3,3,1,328528
220,69358.wav,232498,0,3,2,2,3,3,1,582480
226,30414.wav,119260,233,11,2,2,3,3,1,410448
220,71512.wav,236439,207,4,2,2,3,3,1,779088
228,27614.wav,106548,233,11,2,2,3,3,1,754512
220,45341.wav,170046,207,12,2,2,3,3,1,320336
226,36873.wav,142954,228,3,2,2,3,3,1,410448
228,35327.wav,135443,233,11,2,2,3,3,1,557904
228,14068.wav,59071,0,10,2,2,3,3,1,361296
111,5723.wav,28873,0,6,3,2,4,4,1,746320
228,35743.wav,136685,0,11,2,2,3,3,1,500560
226,29572.wav,113010,233,11,2,1,3,3,1,904244
211,76081.wav,246491,208,12,2,2,3,3,1,541520
211,65342.wav,225333,216,12,2,2,3,3,1,320336
226,21146.wav,80210,233,11,2,2,3,3,1,762704
220,85462.wav,268111,231,12,2,2,3,3,1,336720
226,24877.wav,93521,233,10,2,2,3,4,1,574288
228,26342.wav,98020,233,12,2,2,3,3,1,548123
211,64244.wav,221675,216,12,2,2,3,3,1,320336
211,44108.wav,167880,216,12,2,2,3,3,1,328528
111,21845.wav,83760,226,11,2,3,3,3,1,779088
226,26475.wav,98393,0,1,2,0,3,0,1,353104
228,32257.wav,126331,233,11,2,2,3,3,1,869200
228,24883.wav,93530,233,10,2,2,4,3,1,762704
111,25361.wav,94959,233,11,2,1,2,3,1,861008
211,86410.wav,269743,208,3,2,2,3,3,1,320336
210,79573.wav,253321,207,12,2,2,3,3,1,410448
210,50873.wav,185882,207,12,2,2,3,3,1,328528
226,15981.wav,64136,233,12,2,2,3,3,1,451408
111,25895.wav,96975,228,11,2,2,2,3,1,369488
226,28552.wav,109576,233,9,2,2,3,3,1,1057616
220,38308.wav,148885,0,6,3,0,3,0,1,361296
210,85427.wav,268035,207,2,2,2,3,3,1,435024
220,60461.wav,211266,230,12,2,2,3,3,1,344912
211,78038.wav,250265,231,2,2,2,3,3,1,320336
220,78873.wav,252251,207,12,2,2,3,3,159213,656208
211,53849.wav,195139,208,12,2,2,3,3,1,320336
226,33885.wav,131722,0,11,2,2,3,3,1,451408
111,21752.wav,83601,213,11,2,2,2,3,1,664400
228,25493.wav,95623,233,11,2,3,3,4,1,451408
210,51239.wav,186752,207,7,2,2,3,3,1,320336
111,24976.wav,93731,228,11,2,2,2,3,1,336720
226,26919.wav,100238,233,11,2,2,3,4,1,566096
220,52978.wav,192192,207,12,2,2,3,3,1,320336
220,66493.wav,227381,207,12,2,2,3,3,1,328528
226,30111.wav,117758,233,11,2,2,3,3,1,394064
111,6662.wav,31983,0,6,0,0,0,0,231195,525136
211,50300.wav,184517,216,11,2,2,4,3,1,320336
210,65795.wav,226052,207,5,2,2,3,3,1,426832
111,4949.wav,25515,0,6,0,0,0,0,1,353104
210,51213.wav,186676,207,12,2,2,3,3,1,320336
220,78215.wav,250707,207,12,2,2,3,3,1,320336
211,74227.wav,243496,231,12,2,2,3,3,1,336720
211,77019.wav,247819,221,12,2,2,3,3,1,328528
226,25028.wav,93911,233,11,2,2,2,3,1,811856
226,19231.wav,73055,233,11,2,2,3,3,1,344912
210,41215.wav,159408,207,12,2,2,3,3,1,328528
228,20068.wav,75246,233,11,3,2,4,2,1,443216
211,24525.wav,91855,0,6,2,0,3,0,138940,820048
226,23809.wav,89606,233,11,2,2,3,4,1,639824
111,18843.wav,72408,233,11,2,1,2,3,1,590672
210,86087.wav,269288,207,2,2,2,3,3,1,426832
211,58939.wav,208518,221,12,2,2,3,3,1,467792
211,31973.wav,125403,0,6,2,0,2,0,1,508752
220,80710.wav,257642,207,2,2,2,3,3,1,328528
211,61402.wav,213070,221,11,2,2,3,3,1,328528
210,41677.wav,160239,230,12,2,2,3,3,1,328528
228,32255.wav,126327,233,11,2,2,3,3,1,328528
211,78150.wav,250565,221,12,2,2,3,3,1,320336
226,16504.wav,65552,0,6,2,0,3,0,1,344912
228,37527.wav,145423,213,3,2,2,3,3,1,336720
220,65330.wav,225299,207,12,2,2,3,3,1,328528
228,34070.wav,132756,0,4,2,2,3,4,1,566096
210,40360.wav,157278,215,12,2,2,3,3,1,410448
210,45132.wav,169698,215,7,2,2,3,3,1,328528
226,26473.wav,98391,0,1,2,0,3,0,1,353104
210,54967.wav,197329,207,2,2,2,3,3,1,328528
211,58034.wav,205872,208,12,2,2,3,3,1,402256
210,38803.wav,150761,207,12,2,2,3,3,1,328528
211,69232.wav,232341,221,12,2,2,3,3,1,762704
226,27500.wav,105998,0,11,2,2,3,2,1,336720
226,24464.wav,91696,233,11,2,3,3,3,1,426832
220,80602.wav,257361,207,12,2,2,3,3,1,377680
211,29800.wav,116927,0,6,3,0,4,0,1,336720
211,46329.wav,172735,208,12,2,2,3,3,1,353104
210,58447.wav,207635,230,12,2,2,3,3,1,418640
210,68066.wav,230326,207,12,2,2,3,3,1,320336
226,26601.wav,98946,233,11,2,2,3,3,1,459600
220,75685.wav,246013,207,12,2,2,3,3,1,566096
226,34580.wav,133974,228,11,2,2,3,3,1,475984
111,7842.wav,35456,0,6,3,2,3,3,1,492368
226,27377.wav,104077,233,9,2,2,3,3,1,3793744
220,65398.wav,225508,230,12,2,2,3,3,1,328528
211,29405.wav,112533,205,6,2,3,3,3,1,320336
228,13893.wav,58377,233,11,2,2,3,4,897787,1770320
210,79731.wav,253810,207,11,2,2,3,3,1,328528
211,70469.wav,234597,221,12,2,2,3,3,1,328528
226,25367.wav,94978,233,11,2,2,3,3,1,1164112
226,24467.wav,91702,233,11,2,2,3,3,1,385872
210,43390.wav,166668,215,12,2,2,3,3,1,328528
111,29599.wav,113087,233,11,2,2,2,3,1,893776
220,75402.wav,245538,207,12,2,2,3,3,1,166855
226,27641.wav,106594,233,9,2,2,3,3,1,1270608
228,34224.wav,133175,233,11,2,2,3,3,120560,910160
211,61260.wav,212776,231,12,2,2,3,3,1,574288
220,58163.wav,206512,210,5,2,2,3,3,1,336720
210,71407.wav,236207,207,12,2,2,3,3,1,328528
111,22378.wav,85347,213,12,2,2,4,3,1,328528
228,17695.wav,69421,233,11,2,2,3,3,505808,1090384
226,36010.wav,138031,233,11,2,2,3,3,1,1139536
228,18965.wav,72606,226,11,2,2,3,3,1,344912
228,23401.wav,88600,226,11,2,2,3,3,1,105186
226,34374.wav,133458,233,12,2,2,3,3,1,1106768
211,46558.wav,173408,208,12,2,2,3,3,1,328528
111,37791.wav,146391,233,11,2,3,2,3,1,467792
220,84967.wav,266986,208,3,2,2,2,3,1,328528
220,65759.wav,226005,207,12,2,2,3,3,1,779088
111,5812.wav,29318,0,6,0,0,0,0,565166,1016656
220,63010.wav,216687,207,12,2,2,3,3,1,369488
228,21519.wav,83086,233,4,2,3,3,3,1,1811280
220,80859.wav,257989,207,12,2,2,3,3,1,328528
226,37087.wav,143652,233,12,2,2,3,3,1,451408
226,25362.wav,94967,233,11,2,2,3,3,1,475984
211,58599.wav,207882,231,12,2,2,3,3,1,541520
226,16642.wav,66545,233,11,2,3,3,4,1,459600
220,69311.wav,232431,215,12,2,2,3,3,1,516944
226,12981.wav,56335,233,11,2,3,3,3,1,516944
211,47563.wav,176175,221,12,2,2,3,3,1,320336
228,23731.wav,89378,233,11,2,1,3,3,1,328528
211,67136.wav,228459,0,12,2,2,3,3,1,320336
228,29621.wav,113142,233,11,2,2,3,3,1,672592
211,84159.wav,265223,208,12,2,2,3,3,1,328528
220,75004.wav,244809,207,12,2,2,3,3,988430,1008464
228,22965.wav,87137,233,10,2,2,3,4,1,680784
226,16491.wav,65499,233,11,2,2,3,3,1,443216
226,30758.wav,121353,233,11,2,2,3,3,1,435024
111,2832.wav,14906,0,6,0,0,0,0,1,328528
226,17842.wav,69845,233,11,2,2,3,3,1,467792
211,76466.wav,246980,208,12,2,2,3,3,1,320336
111,19592.wav,73679,228,11,2,2,2,3,1,418640
220,74775.wav,244366,207,2,2,2,3,3,1,320336
220,72990.wav,240873,210,12,2,2,3,3,1,328528
220,85169.wav,267384,231,12,2,2,3,3,1,426832
210,66235.wav,226862,215,12,2,2,3,3,1,328528
226,17014.wav,67441,233,11,2,2,3,3,1,680784
226,17828.wav,69819,233,10,2,3,3,3,1,721744
111,17385.wav,68520,233,11,2,3,2,4,1,557904
226,37380.wav,144958,233,11,2,2,3,3,1,1155920
211,78589.wav,251640,0,12,2,2,3,3,1,598864
211,81061.wav,258496,208,3,2,1,3,2,1,615248
228,20948.wav,78804,233,11,2,2,3,3,1,1057616
228,26250.wav,97781,233,11,2,3,3,3,1,293258
111,23293.wav,88238,213,3,2,1,2,3,1,336720
210,42247.wav,162037,207,12,2,2,3,3,1,320336
211,28585.wav,109681,0,6,2,0,2,0,1,336720
228,18216.wav,70404,233,11,2,2,2,3,1,688976
228,14305.wav,61105,226,11,2,2,3,3,1,401209
210,70254.wav,234040,215,12,2,2,3,3,1,328528
228,35422.wav,135663,233,11,2,2,3,3,1,672592
220,53494.wav,194344,210,12,2,2,3,3,1,328528
210,73309.wav,241617,230,12,2,2,3,3,1,377680
220,84734.wav,266287,208,3,2,1,3,3,1,557904
210,58868.wav,208420,215,12,2,2,3,3,1,443216
211,90576.wav,290781,221,11,2,2,2,3,1,320336
210,81381.wav,260090,216,11,2,2,3,3,1,320336
210,82810.wav,262806,221,11,2,2,3,3,1,328528
228,37035.wav,143532,233,9,2,2,3,3,1,320336
211,88323.wav,273066,220,12,2,2,3,3,1,328528
111,7867.wav,35527,0,11,2,0,2,0,1,490430
228,17168.wav,67822,233,11,1,2,3,3,1,680784
210,65270.wav,225109,220,12,2,2,3,3,1,328528
111,11004.wav,46771,0,4,2,2,3,3,1,827086
210,78674.wav,251929,207,3,2,2,3,3,1,336720
228,22660.wav,85921,233,11,3,1,2,3,1,328528
211,29853.wav,117154,0,6,3,0,2,0,1,1442640
228,15930.wav,64058,233,12,2,2,3,3,1,820048
220,60875.wav,212053,207,2,2,2,3,3,1,328528
111,5722.wav,28871,0,6,2,0,3,0,1,344912
111,6663.wav,31985,0,6,0,0,0,0,221156,500560
211,57689.wav,204607,231,7,2,2,3,4,1,336720
220,55381.wav,198132,207,11,2,3,3,3,1,336720
220,71185.wav,235759,207,12,2,2,3,3,1,344912
220,69632.wav,232973,230,12,2,2,3,3,1,361296
211,46036.wav,171844,208,11,2,2,3,3,1,459600
111,30802.wav,121441,228,11,2,2,3,3,1,344912
228,15565.wav,63320,233,11,2,2,3,2,1,901968
210,56142.wav,199400,207,12,2,2,3,3,1,320336
220,51182.wav,186607,207,12,2,2,3,3,1,320336
211,76966.wav,247759,221,12,2,2,3,3,1,320336
210,56618.wav,200260,207,12,2,2,3,3,1,336720
210,43111.wav,165910,220,5,2,2,3,3,1,402256
111,29708.wav,114081,233,4,2,2,2,3,92513,631632
228,16564.wav,65872,233,11,3,2,3,3,1,557904
228,24547.wav,91918,233,11,1,2,3,3,1,688976
111,17036.wav,67496,233,2,2,1,2,3,1,1819472
211,56815.wav,200546,208,12,2,2,3,3,1,309038
220,63305.wav,219337,207,12,2,2,3,3,1,328528
210,75518.wav,245710,207,12,2,2,3,3,1,492368
210,83871.wav,264656,221,12,2,2,3,3,1,328528
111,26182.wav,97585,233,11,1,2,2,3,1,328528
220,58796.wav,208303,207,12,2,2,3,3,1,201582
228,19241.wav,73072,233,11,2,2,3,3,1,516944
228,25555.wav,95997,233,11,3,2,4,3,1,623440
220,71178.wav,235751,215,12,2,2,3,3,1,328528
228,18922.wav,72542,213,11,1,2,4,3,1,361296
211,72291.wav,238278,208,12,2,2,3,3,1,344912
228,13631.wav,57588,233,11,2,2,2,3,1,336720
220,54658.wav,196735,207,12,2,2,3,3,1,320336
220,76839.wav,247602,207,12,2,2,3,3,1,328528
111,24478.wav,91722,213,11,2,2,3,3,1,328528
210,77090.wav,247910,207,11,3,2,4,3,1,336720
211,85146.wav,267324,231,12,2,2,3,3,1,320336
220,72633.wav,238857,207,2,2,2,3,3,1,394064
220,77288.wav,248377,207,12,2,2,3,3,1,803664
220,53167.wav,192643,207,12,2,2,3,3,1,516944
220,38387.wav,149344,0,6,2,0,3,0,1,353104
211,46661.wav,173601,208,12,2,2,3,3,1,328528
211,76037.wav,246437,231,12,2,2,3,3,1,320336
228,18578.wav,71686,233,11,2,2,3,3,1,344912
211,48793.wav,179612,208,12,2,2,3,3,1,516944
211,76840.wav,247603,216,12,2,2,3,3,1,901968
210,74863.wav,244505,230,12,2,2,3,3,1,328528
228,16012.wav,64183,233,11,2,2,3,3,1,328528
211,78598.wav,251672,0,12,2,2,3,3,1,746320
211,85785.wav,268734,208,2,2,2,3,3,1,328528
228,19463.wav,73434,233,12,2,2,3,3,1,1639248
211,48283.wav,178100,221,12,2,2,3,3,1,402256
228,16923.wav,67238,233,12,2,2,3,3,1,336720
228,23766.wav,89483,233,11,2,3,3,3,1,297506
111,7564.wav,34650,0,6,3,0,4,0,1,336720
228,20931.wav,78716,233,4,2,2,3,3,1,861008
111,22595.wav,85827,228,11,2,1,4,4,1,467792
228,20535.wav,77209,233,11,2,2,3,3,1,328528
111,30530.wav,120886,213,11,2,2,3,3,1,516944
228,17334.wav,68314,233,11,2,3,3,4,1,467792
211,37504.wav,145390,205,6,3,2,4,3,1,320336
211,72413.wav,238450,208,12,2,2,3,3,196088,795472
210,88789.wav,273879,207,12,2,2,3,3,1,320336
210,45811.wav,171077,207,9,2,2,3,3,1,664400
228,16044.wav,64251,233,11,2,2,3,3,1,1213264
220,70359.wav,234318,207,3,2,3,3,3,1,320336
228,34407.wav,133524,221,3,3,3,4,3,1,492368
228,37476.wav,145331,233,11,2,2,3,3,1,443216
220,38122.wav,147995,0,6,2,0,3,0,1,861008
220,58040.wav,205904,207,12,2,2,3,3,1,328528
228,33412.wav,130458,233,11,2,2,3,3,1158885,1901392
220,44025.wav,167737,207,11,2,3,3,4,1,320336
111,20025.wav,75093,213,11,2,2,2,3,1,525136
220,43283.wav,166479,207,2,2,2,3,3,1,328528
111,23679.wav,89265,213,11,2,3,2,4,1,328528
228,36683.wav,140831,233,11,2,2,2,3,1,340550
210,61141.wav,212565,207,12,2,2,3,3,1,328528
211,48862.wav,179751,208,9,2,2,3,3,1,377680
220,65832.wav,226098,215,12,2,2,3,3,1,328528
210,59036.wav,208677,207,12,3,2,4,3,1,328528
228,26351.wav,98032,233,12,2,2,3,3,1,336720
220,80898.wav,258075,207,12,2,2,3,3,1,328528
220,71422.wav,236258,207,12,2,2,3,3,1,320336
211,76147.wav,246576,221,12,2,2,3,3,1,320336
220,77279.wav,248364,207,12,2,2,3,3,1,623440
211,88937.wav,274123,208,12,2,2,3,3,1,336720
211,27353.wav,103913,205,6,3,2,3,3,1,320336
211,64318.wav,221798,208,12,2,2,3,3,1,377680
111,32480.wav,127062,213,11,2,2,3,3,1,320336
211,50557.wav,185087,208,12,2,2,3,3,1,320336
228,35396.wav,135616,233,11,2,1,3,3,1,552264
220,77470.wav,248964,207,12,2,2,3,3,372814,680784
111,7518.wav,34521,0,6,2,0,4,0,1,557904
228,15739.wav,63804,233,11,2,3,3,3,1,836432
210,56151.wav,199412,215,12,2,2,3,3,1,320336
220,78480.wav,251436,0,12,2,2,3,3,1,492368
210,51338.wav,186916,207,12,2,2,3,3,1,344912
228,18379.wav,70940,233,4,2,2,3,3,1,1590096
111,7571.wav,34667,0,6,2,2,3,3,1,369488
111,19229.wav,73049,228,11,2,1,3,3,1,336720
228,31030.wav,122954,233,10,3,2,4,3,1,852816
210,84574.wav,265927,207,12,2,2,3,3,1,435024
220,71831.wav,237203,207,12,2,2,3,3,1,336720
220,79552.wav,253292,207,12,2,2,3,3,1,320336
111,8980.wav,39812,0,6,1,2,4,3,1,1401680
210,82983.wav,263160,207,12,2,2,3,3,1,369488
228,19217.wav,73026,233,11,2,3,4,4,1,918352
111,25582.wav,96041,228,11,2,2,2,3,80455,557904
211,26896.wav,100143,0,6,3,0,2,0,1,284768
211,58458.wav,207655,231,12,2,2,3,3,1,320336
210,74701.wav,244248,207,12,2,2,3,3,300771,574288
210,83908.wav,264700,221,12,2,2,3,3,657237,1360720
111,26881.wav,100071,226,11,2,3,3,4,1,336720
111,24394.wav,91573,226,11,2,2,3,3,1,475984
211,65029.wav,224055,208,11,2,2,3,2,1,328528
111,35001.wav,134834,233,10,2,2,2,3,141445,688976
228,17839.wav,69839,233,11,2,3,2,3,1283478,2081616
211,70778.wav,235030,208,12,2,2,3,3,1,328528
211,53156.wav,192610,216,11,2,2,3,3,1,328528
228,16853.wav,67111,233,12,2,2,3,4,539905,2204496
220,66618.wav,227593,207,12,2,2,3,3,1,328528
220,70066.wav,233711,210,3,2,2,3,3,1,385872
211,67045.wav,228337,221,12,2,2,3,3,1,402256
228,23191.wav,87935,233,11,2,2,4,3,1296306,2515792
228,23157.wav,87768,233,11,2,2,3,3,1,385872
228,23150.wav,87720,233,10,3,2,3,3,1,1164112
111,7367.wav,33786,0,6,3,2,3,3,1,541520
111,8655.wav,38553,0,6,2,2,4,3,1,336720
211,50049.wav,183783,231,11,2,2,3,3,1,237069
210,42333.wav,162167,207,12,2,2,3,3,139294,803664
220,78210.wav,250696,207,12,2,2,3,3,1,394064
228,19639.wav,73767,233,11,3,2,3,3,1,475984
228,36372.wav,140041,233,11,2,2,3,3,1,688976
210,73399.wav,241740,207,4,2,2,3,3,1,336720
220,38285.wav,148808,0,6,2,0,4,0,1,631632
228,19223.wav,73037,233,11,2,1,3,3,1,377680
220,72909.wav,240427,207,5,2,2,3,3,1,435024
211,27263.wav,103144,0,6,2,0,3,0,1,336720
210,44240.wav,168061,207,12,2,2,3,3,1,541520
211,85808.wav,268758,208,12,2,2,3,3,1,385872
111,26383.wav,98107,233,12,2,2,4,3,1,369488
228,15693.wav,63622,233,11,2,2,3,3,1,574288
228,13625.wav,57574,233,11,3,2,4,3,1,926544
111,19279.wav,73182,233,11,2,1,2,2,1,762704
211,57392.wav,201553,221,12,2,2,3,3,1,320336
220,66512.wav,227409,207,2,2,2,3,3,1,328528
210,68057.wav,230310,207,12,2,2,3,3,269141,328528
220,57685.wav,204601,207,11,2,2,3,3,1,394064
111,3195.wav,17329,0,6,0,0,0,0,1,361296
211,25445.wav,95321,205,6,3,2,4,3,1,533328
228,16827.wav,67067,233,12,3,2,3,3,1,1303376
